run_name,dataset,protocol,recording_id,measurement_id,gt_hr_bpm,predicted_hr_bpm,failure_type,gt_top1_bpm,gt_top1_power,gt_top2_bpm,gt_top2_power,gt_top3_bpm,gt_top3_power,prediction_top1_bpm,prediction_top1_power,prediction_top2_bpm,prediction_top2_power,prediction_top3_bpm,prediction_top3_power
UBFC_TO_PURE_CROSS,PURE,old,1001,17,82.5,82.5,correct,82.5,1.0,67.5,0.005400659976625346,90.0,0.004730727085305174,82.5,1.0,165.0,0.056278698342986884,45.0,0.014688342052123538
UBFC_TO_PURE_CROSS,PURE,old,1001,18,82.5,82.5,correct,82.5,1.0,90.0,0.010067998434699613,75.0,0.0037429880152761905,82.5,1.0,165.0,0.0313485859465626,45.0,0.019125113328572155
UBFC_TO_PURE_CROSS,PURE,old,1001,19,82.5,82.5,correct,82.5,1.0,90.0,0.0070769993341830775,75.0,0.00607968598119078,82.5,1.0,165.0,0.10178978211941153,45.0,0.005943358517753489
UBFC_TO_PURE_CROSS,PURE,old,1001,20,82.5,82.5,correct,82.5,1.0,75.0,0.02150926475656746,90.0,0.010893665582284329,82.5,1.0,165.0,0.03774283065686087,90.0,0.0025037833176342456
UBFC_TO_PURE_CROSS,PURE,old,1001,21,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.06163677566429206,90.0,0.05658190219134119,82.5,1.0,165.0,0.05359030167361983,75.0,0.00708090743122697
UBFC_TO_PURE_CROSS,PURE,old,1001,22,82.5,82.5,correct,82.5,0.9999999999999999,90.0,0.11849875618414596,75.0,0.11565069406010743,82.5,1.0,165.0,0.0566855413097203,90.0,0.026812666944220354
UBFC_TO_PURE_CROSS,PURE,old,1001,23,82.5,82.5,correct,82.5,0.9999999999999999,90.0,0.31325767955189504,75.0,0.14743551025640497,82.5,1.0,90.0,0.05546455062984673,172.5,0.0192857727359309
UBFC_TO_PURE_CROSS,PURE,old,1001,24,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.6371110786808587,75.0,0.10528457899371207,82.5,1.0,90.0,0.16720949870922946,75.0,0.049144073307106684
UBFC_TO_PURE_CROSS,PURE,old,1001,25,90.0,82.5,one_bin,90.0,0.9999999999999999,82.5,0.8566434477637519,97.5,0.11809453034400233,82.5,1.0,90.0,0.2396777874428895,75.0,0.0881515782173587
UBFC_TO_PURE_CROSS,PURE,old,1001,26,90.0,82.5,one_bin,90.0,0.9999999999999998,82.5,0.688612265387096,97.5,0.10636034646855619,82.5,0.9999999999999999,90.0,0.5254530982337026,75.0,0.11257242992862788
UBFC_TO_PURE_CROSS,PURE,old,1001,27,90.0,82.5,one_bin,90.0,0.9999999999999999,82.5,0.9091068153600049,75.0,0.24297263912513062,82.5,0.9999999999999999,90.0,0.6687333142698733,75.0,0.1518266218130012
UBFC_TO_PURE_CROSS,PURE,old,1001,28,82.5,82.5,correct,82.5,0.9999999999999999,90.0,0.8832518792682139,75.0,0.2714741932249802,82.5,0.9999999999999999,90.0,0.4472717025474019,75.0,0.12053053476492576
UBFC_TO_PURE_CROSS,PURE,old,1001,29,82.5,82.5,correct,82.5,0.9999999999999999,90.0,0.7456254597170549,97.5,0.11685126432795391,82.5,0.9999999999999999,90.0,0.68976932697517,97.5,0.1050898380426946
UBFC_TO_PURE_CROSS,PURE,old,1001,30,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.48944494715914877,97.5,0.12976474088491555,82.5,1.0,90.0,0.18537751538592087,172.5,0.057548642359534115
UBFC_TO_PURE_CROSS,PURE,old,1001,31,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.43875616325919614,97.5,0.12958641844716348,82.5,0.9999999999999999,90.0,0.38127155441655614,97.5,0.0670214039344347
UBFC_TO_PURE_CROSS,PURE,old,1001,32,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.405966277509401,75.0,0.07324036188133157,82.5,1.0,90.0,0.13633388537901034,75.0,0.07103364469696972
UBFC_TO_PURE_CROSS,PURE,old,1001,33,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.6130381859223956,97.5,0.06871029646826889,82.5,0.9999999999999999,90.0,0.3946206699853028,75.0,0.07032559132424582
UBFC_TO_PURE_CROSS,PURE,old,1001,34,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.6990547951647309,75.0,0.07853639786529706,82.5,0.9999999999999999,90.0,0.5050590923279702,172.5,0.09171860968623773
UBFC_TO_PURE_CROSS,PURE,old,1001,35,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.48463389325147266,75.0,0.17321703425485593,82.5,1.0,90.0,0.2674203634772246,75.0,0.09484197781855291
UBFC_TO_PURE_CROSS,PURE,old,1001,36,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.31151079338638854,75.0,0.18053638439362427,82.5,1.0,90.0,0.24324444585190308,75.0,0.10159501427859896
UBFC_TO_PURE_CROSS,PURE,old,1001,37,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.15481229248032655,90.0,0.12627399895553953,82.5,1.0,75.0,0.045965017851460684,90.0,0.03631699181669247
UBFC_TO_PURE_CROSS,PURE,old,1001,38,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.12547794799489156,90.0,0.08201593025671283,82.5,1.0,75.0,0.08213246844397651,90.0,0.07361595431954933
UBFC_TO_PURE_CROSS,PURE,old,1001,39,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.239416905026979,90.0,0.1063339113879454,82.5,1.0,75.0,0.13989053885233083,90.0,0.04605855679755009
UBFC_TO_PURE_CROSS,PURE,old,1001,40,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.9738316832252234,67.5,0.2112952963149608,82.5,0.9999999999999999,75.0,0.6329453775052187,157.5,0.10733389771168653
UBFC_TO_PURE_CROSS,PURE,old,1001,41,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.3969798215849984,67.5,0.13772421698468787,75.0,1.0,82.5,0.22310482418328847,157.5,0.08259926841167817
UBFC_TO_PURE_CROSS,PURE,old,1001,42,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.23248085603379007,90.0,0.1142656672036277,75.0,1.0,82.5,0.12523972047203177,90.0,0.05670152979674721
UBFC_TO_PURE_CROSS,PURE,old,1001,43,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.2978138101395168,90.0,0.15941728401053618,75.0,1.0,82.5,0.1221099055357865,90.0,0.07978169227056313
UBFC_TO_PURE_CROSS,PURE,old,1001,44,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.35677092077008404,90.0,0.10023476700808358,75.0,1.0,82.5,0.18838586629827922,67.5,0.08078571570219836
UBFC_TO_PURE_CROSS,PURE,old,1001,45,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.5265421924869705,67.5,0.20809482642646848,75.0,1.0,82.5,0.28084073117976527,67.5,0.118183022672787
UBFC_TO_PURE_CROSS,PURE,old,1001,46,75.0,75.0,correct,75.0,0.9999999999999998,82.5,0.9882712024556097,67.5,0.19985206691233495,75.0,0.9999999999999999,82.5,0.4835832281719436,67.5,0.13217673747076636
UBFC_TO_PURE_CROSS,PURE,old,1001,47,75.0,75.0,correct,75.0,0.9999999999999998,82.5,0.7252942711371061,67.5,0.2024448185887875,75.0,0.9999999999999999,82.5,0.6673428857536622,157.5,0.1241190651294082
UBFC_TO_PURE_CROSS,PURE,old,1001,48,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.44505078837610984,67.5,0.12758657426843892,75.0,1.0,82.5,0.12441018050799503,67.5,0.04603051914239024
UBFC_TO_PURE_CROSS,PURE,old,1001,49,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.3388413408349711,90.0,0.10748728357668462,75.0,1.0,82.5,0.1714560975848899,90.0,0.05912587181536682
UBFC_TO_PURE_CROSS,PURE,old,1001,50,75.0,75.0,correct,75.0,0.9999999999999999,82.5,0.462110718077249,90.0,0.12941862179797878,75.0,0.9999999999999999,82.5,0.46177142981007085,90.0,0.22400488698444257
UBFC_TO_PURE_CROSS,PURE,old,1001,51,82.5,82.5,correct,82.5,0.9999999999999998,75.0,0.7891984830863967,90.0,0.21296586674595014,82.5,0.9999999999999998,75.0,0.8730091154002683,90.0,0.2641634923396493
UBFC_TO_PURE_CROSS,PURE,old,1001,52,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.4054091494007341,67.5,0.21546393620006632,82.5,0.9999999999999999,75.0,0.2588188524181458,67.5,0.2048584282457854
UBFC_TO_PURE_CROSS,PURE,old,1001,53,82.5,82.5,correct,82.5,0.9999999999999999,67.5,0.22181643416851207,75.0,0.20378069359793854,82.5,1.0,67.5,0.06582898913171498,75.0,0.032582953874049615
UBFC_TO_PURE_CROSS,PURE,old,1001,54,82.5,82.5,correct,82.5,0.9999999999999999,150.0,0.0868485706992079,75.0,0.07487294855058377,82.5,1.0,75.0,0.05431281922171068,67.5,0.044723510671635644
UBFC_TO_PURE_CROSS,PURE,old,1001,55,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.17194368283479472,90.0,0.1081504797216377,82.5,1.0,75.0,0.1523178099541301,157.5,0.046592716664954424
UBFC_TO_PURE_CROSS,PURE,old,1001,56,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.4581296848282053,90.0,0.13561536911635053,82.5,1.0,75.0,0.2696665741566515,90.0,0.06539810382198608
UBFC_TO_PURE_CROSS,PURE,old,1002,0,97.5,97.5,correct,97.5,1.0,90.0,0.17237274034863,105.0,0.12245333147099867,97.5,1.0,90.0,0.061160519755490916,105.0,0.04888485389695291
UBFC_TO_PURE_CROSS,PURE,old,1002,1,97.5,97.5,correct,97.5,1.0,90.0,0.09273645461387958,105.0,0.0664012639076264,97.5,1.0,105.0,0.025594568963464175,90.0,0.017139640939826527
UBFC_TO_PURE_CROSS,PURE,old,1002,2,97.5,97.5,correct,97.5,1.0,90.0,0.11159251350938969,105.0,0.07827161596156618,97.5,1.0,105.0,0.11407716269287936,90.0,0.07688251858936149
UBFC_TO_PURE_CROSS,PURE,old,1002,3,97.5,97.5,correct,97.5,1.0,105.0,0.28555849849283094,90.0,0.10338112556965012,97.5,1.0,105.0,0.27849034920518534,90.0,0.03973644246099476
UBFC_TO_PURE_CROSS,PURE,old,1002,4,97.5,97.5,correct,97.5,0.9999999999999998,105.0,0.9025172199058215,90.0,0.1152046697932591,97.5,0.9999999999999999,105.0,0.7850078247769194,112.5,0.1125683578206629
UBFC_TO_PURE_CROSS,PURE,old,1002,5,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.43074974466010313,112.5,0.18620772408335445,105.0,1.0,97.5,0.2139346890484962,112.5,0.08502469101896121
UBFC_TO_PURE_CROSS,PURE,old,1002,6,105.0,105.0,correct,105.0,1.0,97.5,0.17427429614351833,112.5,0.12186706454278952,105.0,1.0,97.5,0.021431729706625914,45.0,0.021051077800447567
UBFC_TO_PURE_CROSS,PURE,old,1002,7,105.0,105.0,correct,105.0,1.0,97.5,0.1386261998092412,112.5,0.10182650520329074,105.0,1.0,90.0,0.026545928499353732,45.0,0.01026027951964606
UBFC_TO_PURE_CROSS,PURE,old,1002,8,105.0,105.0,correct,105.0,1.0,97.5,0.10913611711116547,112.5,0.03766614136126851,105.0,1.0,45.0,0.009798221677809549,90.0,0.006440438241426911
UBFC_TO_PURE_CROSS,PURE,old,1002,9,105.0,105.0,correct,105.0,1.0,97.5,0.09521107273471352,75.0,0.042675156980782974,105.0,1.0,90.0,0.004412221425843388,45.0,0.0038138011009335848
UBFC_TO_PURE_CROSS,PURE,old,1002,10,105.0,105.0,correct,105.0,1.0,97.5,0.06354282447986134,112.5,0.039062128367637415,105.0,1.0,45.0,0.019153828351174736,75.0,0.009489281829603402
UBFC_TO_PURE_CROSS,PURE,old,1002,11,105.0,105.0,correct,105.0,1.0,97.5,0.03899278924267232,82.5,0.03519418150494306,105.0,1.0,52.5,0.013845844009006916,45.0,0.009302264118582863
UBFC_TO_PURE_CROSS,PURE,old,1002,12,105.0,105.0,correct,105.0,1.0,97.5,0.052552923421446913,82.5,0.044239887632284744,105.0,1.0,90.0,0.040937010911992075,82.5,0.012878681132541434
UBFC_TO_PURE_CROSS,PURE,old,1002,13,105.0,105.0,correct,105.0,1.0,97.5,0.13953430316776474,90.0,0.1204173586314378,105.0,1.0,90.0,0.25479841737726205,97.5,0.05470334483355664
UBFC_TO_PURE_CROSS,PURE,old,1002,14,105.0,97.5,one_bin,105.0,0.9999999999999999,97.5,0.4095639712792949,90.0,0.23146231562021788,97.5,0.9999999999999999,90.0,0.41037891226392226,105.0,0.3249115787305835
UBFC_TO_PURE_CROSS,PURE,old,1002,15,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.8803883728434555,90.0,0.21247420098841102,97.5,1.0,112.5,0.02210735773793458,90.0,0.01563469894489962
UBFC_TO_PURE_CROSS,PURE,old,1002,16,97.5,97.5,correct,97.5,1.0,105.0,0.3461157216108633,112.5,0.08382852543584172,97.5,1.0,105.0,0.02035826052944142,112.5,0.01654884274642981
UBFC_TO_PURE_CROSS,PURE,old,1002,17,97.5,97.5,correct,97.5,1.0,105.0,0.36045502397304774,112.5,0.09938942004975578,97.5,1.0,105.0,0.1196188961642992,90.0,0.0668338210578645
UBFC_TO_PURE_CROSS,PURE,old,1002,18,97.5,97.5,correct,97.5,1.0,105.0,0.3376317450041565,112.5,0.06330809030152101,97.5,1.0,105.0,0.1467360790256003,90.0,0.0728998170603318
UBFC_TO_PURE_CROSS,PURE,old,1002,19,97.5,97.5,correct,97.5,1.0,105.0,0.5245546111250387,112.5,0.057525488153843674,97.5,0.9999999999999999,105.0,0.6311540067450555,90.0,0.14662828307492462
UBFC_TO_PURE_CROSS,PURE,old,1002,20,97.5,105.0,one_bin,97.5,0.9999999999999999,105.0,0.7974816808073003,82.5,0.04929985426447007,105.0,0.9999999999999999,97.5,0.3060153874238713,90.0,0.06619410506621425
UBFC_TO_PURE_CROSS,PURE,old,1002,21,97.5,105.0,one_bin,97.5,0.9999999999999999,105.0,0.8467449389344791,90.0,0.07156916450438376,105.0,0.9999999999999999,97.5,0.8622100476050815,90.0,0.0822336172924436
UBFC_TO_PURE_CROSS,PURE,old,1002,22,105.0,105.0,correct,105.0,0.9999999999999998,97.5,0.9764593540309541,112.5,0.16483321115920382,105.0,0.9999999999999999,97.5,0.5674329755418273,67.5,0.05359116172683667
UBFC_TO_PURE_CROSS,PURE,old,1002,23,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.9748428574272074,112.5,0.395616298231946,105.0,1.0,97.5,0.21235844350580574,112.5,0.054679569812576025
UBFC_TO_PURE_CROSS,PURE,old,1002,24,105.0,105.0,correct,105.0,0.9999999999999999,97.5,0.52961565578259,112.5,0.45174044347236064,105.0,0.9999999999999999,97.5,0.31915517450195735,112.5,0.10874838413798464
UBFC_TO_PURE_CROSS,PURE,old,1002,25,105.0,105.0,correct,105.0,0.9999999999999999,112.5,0.2729754191536676,97.5,0.14059015303570072,105.0,0.9999999999999999,97.5,0.2469201162168167,112.5,0.125669621101763
UBFC_TO_PURE_CROSS,PURE,old,1002,26,105.0,105.0,correct,105.0,0.9999999999999999,90.0,0.1097712835406951,112.5,0.04251777429141737,105.0,1.0,97.5,0.040931426923697486,82.5,0.02061658001464855
UBFC_TO_PURE_CROSS,PURE,old,1002,27,105.0,105.0,correct,105.0,0.9999999999999999,90.0,0.22863070591197707,97.5,0.056611303928960396,105.0,1.0,97.5,0.09307691411339603,90.0,0.036674521961041234
UBFC_TO_PURE_CROSS,PURE,old,1002,28,105.0,105.0,correct,105.0,0.9999999999999998,90.0,0.5575291131011509,97.5,0.4234119930004181,105.0,0.9999999999999999,97.5,0.39784132651641985,90.0,0.09725035436219777
UBFC_TO_PURE_CROSS,PURE,old,1002,29,97.5,97.5,correct,97.5,0.9999999999999998,90.0,0.5836075213460731,105.0,0.5342650024143478,97.5,0.9999999999999999,105.0,0.5789010988884302,90.0,0.20911214811874104
UBFC_TO_PURE_CROSS,PURE,old,1002,30,97.5,97.5,correct,97.5,0.9999999999999999,90.0,0.19020903634499903,105.0,0.13945005577722216,97.5,1.0,105.0,0.06551834263469879,90.0,0.040819379597616154
UBFC_TO_PURE_CROSS,PURE,old,1002,31,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.09784523592187282,90.0,0.05598972863723569,97.5,1.0,105.0,0.01833063311129108,45.0,0.011675652750619398
UBFC_TO_PURE_CROSS,PURE,old,1002,32,97.5,97.5,correct,97.5,0.9999999999999999,90.0,0.1647382954483229,105.0,0.10172319201827047,97.5,1.0,105.0,0.024328773100417256,112.5,0.02348478088276842
UBFC_TO_PURE_CROSS,PURE,old,1002,33,97.5,97.5,correct,97.5,0.9999999999999998,90.0,0.3992470576564906,105.0,0.2910803593399902,97.5,0.9999999999999999,105.0,0.35776134880196214,90.0,0.25885898386715495
UBFC_TO_PURE_CROSS,PURE,old,1002,34,97.5,97.5,correct,97.5,0.9999999999999998,105.0,0.6081811660442428,90.0,0.5884765105550621,97.5,0.9999999999999998,105.0,0.6345055141279594,90.0,0.42398141593400673
UBFC_TO_PURE_CROSS,PURE,old,1002,35,97.5,105.0,one_bin,97.5,0.9999999999999998,105.0,0.6099892377318273,90.0,0.6043870112505296,105.0,0.9999999999999998,97.5,0.9496189198718207,90.0,0.4994371125114605
UBFC_TO_PURE_CROSS,PURE,old,1002,36,105.0,105.0,correct,105.0,0.9999999999999998,97.5,0.4891025534627498,82.5,0.44031271865072763,105.0,0.9999999999999998,97.5,0.6637700044248497,90.0,0.29604678017841574
UBFC_TO_PURE_CROSS,PURE,old,1002,37,82.5,82.5,correct,82.5,0.9999999999999998,75.0,0.6360300434187242,105.0,0.4326374711380776,82.5,0.9999999999999999,75.0,0.17916985512288972,105.0,0.1317504463113913
UBFC_TO_PURE_CROSS,PURE,old,1002,38,82.5,82.5,correct,82.5,0.9999999999999999,97.5,0.44137819124468336,75.0,0.431783451729964,82.5,1.0,75.0,0.09713304512637934,97.5,0.06722557152831951
UBFC_TO_PURE_CROSS,PURE,old,1002,39,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.3063248285168579,97.5,0.2325193026416534,82.5,1.0,97.5,0.18554988658803376,75.0,0.14294916664585905
UBFC_TO_PURE_CROSS,PURE,old,1002,40,82.5,82.5,correct,82.5,0.9999999999999998,97.5,0.10137187573950748,75.0,0.1003310439108407,82.5,1.0,75.0,0.030745996667110042,97.5,0.027134883763845416
UBFC_TO_PURE_CROSS,PURE,old,1002,41,82.5,82.5,correct,82.5,0.9999999999999999,75.0,0.3335250374870044,90.0,0.21724635276905874,82.5,1.0,75.0,0.12789345071793726,97.5,0.08913392590144896
UBFC_TO_PURE_CROSS,PURE,old,1002,42,82.5,90.0,one_bin,82.5,0.9999999999999998,90.0,0.7694673951033204,97.5,0.5739170667119667,90.0,0.9999999999999999,82.5,0.809291532977489,97.5,0.5440615041192502
UBFC_TO_PURE_CROSS,PURE,old,1002,43,90.0,90.0,correct,90.0,0.9999999999999998,82.5,0.9837530566701117,97.5,0.6269050560464247,90.0,1.0,82.5,0.20874691799793307,97.5,0.11128955040317277
UBFC_TO_PURE_CROSS,PURE,old,1002,44,97.5,105.0,one_bin,97.5,0.9999999999999998,90.0,0.6129759391090038,82.5,0.5090436364853457,105.0,0.9999999999999998,97.5,0.8169359910503732,90.0,0.39337362196305076
UBFC_TO_PURE_CROSS,PURE,old,1002,45,97.5,97.5,correct,97.5,0.9999999999999998,105.0,0.1200003360555642,90.0,0.11206601245274542,97.5,1.0,105.0,0.1501396592564984,90.0,0.06544918886563855
UBFC_TO_PURE_CROSS,PURE,old,1002,46,97.5,97.5,correct,97.5,0.9999999999999998,75.0,0.035126484267485665,90.0,0.02941017765016318,97.5,1.0,105.0,0.06347099839577267,75.0,0.01660387732042456
UBFC_TO_PURE_CROSS,PURE,old,1002,47,97.5,97.5,correct,97.5,0.9999999999999999,105.0,0.1924966834584381,82.5,0.13957375988928097,97.5,0.9999999999999999,105.0,0.8171252698964684,82.5,0.1759931221306325
UBFC_TO_PURE_CROSS,PURE,old,1002,48,97.5,82.5,two_bins,97.5,0.9999999999999997,82.5,0.6627911553921717,90.0,0.631859632124242,82.5,0.9999999999999999,105.0,0.2488341334635097,97.5,0.13376090825214348
UBFC_TO_PURE_CROSS,PURE,old,1002,49,90.0,82.5,one_bin,90.0,0.9999999999999998,82.5,0.4100742966527202,105.0,0.2610431566325058,82.5,0.9999999999999999,90.0,0.2758004941170525,105.0,0.06463794773745019
UBFC_TO_PURE_CROSS,PURE,old,1002,50,90.0,90.0,correct,90.0,0.9999999999999999,82.5,0.13550056602898067,97.5,0.12001430048567843,90.0,1.0,82.5,0.07775716773690647,45.0,0.020182411257265113
UBFC_TO_PURE_CROSS,PURE,old,1002,51,90.0,90.0,correct,90.0,0.9999999999999998,97.5,0.12840715648991408,82.5,0.06603791654597184,90.0,1.0,82.5,0.04317736624104933,97.5,0.030520215610443557
UBFC_TO_PURE_CROSS,PURE,old,1002,52,90.0,90.0,correct,90.0,0.9999999999999998,97.5,0.11074332054915605,82.5,0.061201765019601964,90.0,1.0,52.5,0.03576937118371134,97.5,0.014997790258677833
UBFC_TO_PURE_CROSS,PURE,old,1002,53,90.0,90.0,correct,90.0,0.9999999999999999,97.5,0.07744066453309313,82.5,0.04522361999904633,90.0,1.0,97.5,0.02014777652521321,180.0,0.018154773861680268
UBFC_TO_PURE_CROSS,PURE,old,1002,54,90.0,90.0,correct,90.0,0.9999999999999998,97.5,0.064033904518207,82.5,0.03750543779621986,90.0,1.0,45.0,0.03892583805211047,97.5,0.025360918630136925
UBFC_TO_PURE_CROSS,PURE,old,1002,55,90.0,90.0,correct,90.0,0.9999999999999999,97.5,0.06714017585027277,82.5,0.03760743639075187,90.0,1.0,180.0,0.020312314160166822,97.5,0.014366992172338824
UBFC_TO_PURE_CROSS,PURE,old,1002,56,90.0,90.0,correct,90.0,0.9999999999999998,82.5,0.04733734539833678,97.5,0.03356036673692029,90.0,1.0,45.0,0.01659765104268681,82.5,0.012426673169197091
UBFC_TO_PURE_CROSS,PURE,old,1003,0,82.5,82.5,correct,82.5,0.9999999999999999,90.0,0.10428538268280822,60.0,0.07466605555834209,82.5,1.0,67.5,0.06565318022581117,165.0,0.0547513865374386
UBFC_TO_PURE_CROSS,PURE,old,1003,1,82.5,82.5,correct,82.5,0.9999999999999998,90.0,0.3153648821153244,45.0,0.1056414652984937,82.5,0.9999999999999998,75.0,0.558860671894588,67.5,0.37439418611463116
UBFC_TO_PURE_CROSS,PURE,old,1003,2,75.0,75.0,correct,75.0,0.9999999999999998,82.5,0.500156870724474,90.0,0.4318658748073758,75.0,0.9999999999999999,82.5,0.48784967557781217,67.5,0.16003030408120564
UBFC_TO_PURE_CROSS,PURE,old,1003,3,75.0,75.0,correct,75.0,0.9999999999999998,67.5,0.388035907917692,82.5,0.16682975922213622,75.0,1.0,82.5,0.04633747185163902,67.5,0.027517879829165474
UBFC_TO_PURE_CROSS,PURE,old,1003,4,75.0,75.0,correct,75.0,0.9999999999999999,67.5,0.695717246568006,60.0,0.2721705578174523,75.0,1.0,67.5,0.213009453794645,82.5,0.1063098436729697
UBFC_TO_PURE_CROSS,PURE,old,1003,5,67.5,75.0,one_bin,67.5,0.9999999999999999,75.0,0.822196332741904,142.5,0.28347528541497774,75.0,0.9999999999999999,67.5,0.5215283928925403,82.5,0.1334146036949276
UBFC_TO_PURE_CROSS,PURE,old,1003,6,67.5,67.5,correct,67.5,0.9999999999999999,75.0,0.4162822063580916,142.5,0.18813766260760817,67.5,0.9999999999999999,75.0,0.35170436718718623,142.5,0.11524790511007954
